#Sample.sample_id,Isolate.isolate_id,Seqrep.ena_run_accession,Isolate.ena_experiment_accession,Sample.ena_sample_accession,Sample.ena_study_accession,Pipeline_output,vcf
397,397,ERR067708,None,SAMEA1016161,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/03/97/397,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
399,399,ERR067709,None,SAMEA1016163,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/03/99/399,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
400,400,ERR067656,None,SAMEA1016165,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/00/400,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
401,401,ERR067592,None,SAMEA1016166,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/01/401,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
402,402,ERR067688,None,SAMEA1016167,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/02/402,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
405,405,ERR067686,None,SAMEA1016172,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/05/405,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
406,406,ERR067672,None,SAMEA1016174,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/06/406,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
407,407,ERR067631,None,SAMEA1016175,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/07/407,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
408,408,ERR067589,None,SAMEA1016176,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/08/408,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
409,409,ERR067703,None,SAMEA1016178,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/09/409,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
410,410,ERR067657,None,SAMEA1016179,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/10/410,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
412,412,ERR067643,None,SAMEA1016182,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/12/412,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
414,414,ERR067705,None,SAMEA1016185,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/14/414,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
415,415,ERR067617,None,SAMEA1016186,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/15/415,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
416,416,ERR067687,None,SAMEA1016187,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/16/416,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
417,417,ERR067590,None,SAMEA1016189,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/17/417,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
418,418,ERR067685,None,SAMEA1016190,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/18/418,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
419,419,ERR067706,None,SAMEA1016191,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/19/419,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
420,420,ERR067754,None,SAMEA1016193,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/20/420,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
421,421,ERR067630,None,SAMEA1016194,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/21/421,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
422,422,ERR067644,None,SAMEA1016196,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/22/422,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
423,423,ERR067659,None,SAMEA1016197,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/23/423,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
424,424,ERR067658,None,SAMEA1016198,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/24/424,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
426,426,ERR067616,None,SAMEA1016201,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/26/426,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
427,427,ERR067704,None,SAMEA1016202,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/27/427,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
429,429,ERR046834,None,SAMEA1018838,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/29/429,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
430,430,ERR046875,None,SAMEA1018839,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/30/430,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
431,431,ERR072042,None,SAMEA1018840,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/31/431,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
433,433,ERR046767,None,SAMEA1018843,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/33/433,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
434,434,ERR046912,None,SAMEA1018844,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/34/434,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
435,435,ERR046858,None,SAMEA1018845,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/35/435,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
436,436,ERR046953,None,SAMEA1018846,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/36/436,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
438,438,ERR046986,None,SAMEA1018848,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/38/438,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
439,439,ERR046847,None,SAMEA1018849,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/39/439,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
440,440,ERR072034,None,SAMEA1018850,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/40/440,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
441,441,ERR046833,None,SAMEA1018853,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/41/441,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
443,443,ERR046876,None,SAMEA1018855,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/43/443,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
444,444,ERR046859,None,SAMEA1018856,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/44/444,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
445,445,ERR046768,None,SAMEA1018857,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/45/445,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
447,447,ERR046913,None,SAMEA1018859,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/47/447,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
450,450,ERR046954,None,SAMEA1018862,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/50/450,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
451,451,ERR046845,None,SAMEA1018863,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/51/451,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
452,452,ERR046855,None,SAMEA1018864,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/52/452,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
454,454,ERR046951,None,SAMEA1018866,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/54/454,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
455,455,ERR046989,None,SAMEA1018867,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/55/455,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
456,456,ERR046877,None,SAMEA1018869,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/56/456,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
457,457,ERR046878,None,SAMEA1018870,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/57/457,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
458,458,ERR046769,None,SAMEA1018871,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/58/458,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
459,459,ERR072045,None,SAMEA1018872,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/59/459,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
464,464,ERR046988,None,SAMEA1018878,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/64/464,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
465,465,ERR072020,None,SAMEA1018881,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/65/465,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
466,466,ERR046952,None,SAMEA1018883,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/66/466,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
467,467,ERR046911,None,SAMEA1018884,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/67/467,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
468,468,ERR072031,None,SAMEA1018885,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/68/468,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
469,469,ERR046879,None,SAMEA1018886,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/69/469,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
471,471,ERR046770,None,SAMEA1018889,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/71/471,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
472,472,ERR046846,None,SAMEA1018890,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/72/472,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
473,473,ERR072046,None,SAMEA1018891,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/73/473,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
474,474,ERR046857,None,SAMEA1018892,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/74/474,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
477,477,ERR046839,None,SAMEA1018896,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/77/477,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
478,478,ERR046843,None,SAMEA1018897,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/78/478,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
479,479,ERR046853,None,SAMEA1018898,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/79/479,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
480,480,ERR047014,None,SAMEA1018899,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/80/480,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
481,481,ERR046772,None,SAMEA1018900,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/81/481,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
482,482,ERR046963,None,SAMEA1018901,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/82/482,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
483,483,ERR046880,None,SAMEA1018904,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/83/483,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
484,484,ERR072087,None,SAMEA1018905,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/84/484,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
485,485,ERR046948,None,SAMEA1018906,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/85/485,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
486,486,ERR046771,None,SAMEA1018907,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/86/486,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
487,487,ERR046838,None,SAMEA1018908,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/87/487,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
489,489,ERR046991,None,SAMEA1018911,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/89/489,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
490,490,ERR046842,None,SAMEA1018912,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/90/490,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
491,491,ERR047004,None,SAMEA1018913,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/91/491,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
492,492,ERR046773,None,SAMEA1018914,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/92/492,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
494,494,ERR046844,None,SAMEA1018916,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/94/494,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
496,496,ERR046950,None,SAMEA1018918,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/96/496,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
497,497,ERR072048,None,SAMEA1018920,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/97/497,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
498,498,ERR046854,None,SAMEA1018921,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/04/98/498,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
500,500,ERR046949,None,SAMEA1018923,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/00/500,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
501,501,ERR046964,None,SAMEA1018924,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/01/501,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
502,502,ERR046869,None,SAMEA1018925,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/02/502,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
504,504,ERR047013,None,SAMEA1018927,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/04/504,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
505,505,ERR046975,None,SAMEA1018928,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/05/505,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
506,506,ERR046990,None,SAMEA1018929,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/06/506,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
508,508,ERR072026,None,SAMEA1018931,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/08/508,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
510,510,ERR046837,None,SAMEA1018934,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/10/510,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
511,511,ERR047003,None,SAMEA1018935,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/11/511,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
512,512,ERR072032,None,SAMEA1018936,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/12/512,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
515,515,ERR046994,None,SAMEA1018941,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/15/515,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
517,517,ERR046936,None,SAMEA1018943,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/17/517,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
519,519,ERR046993,None,SAMEA1018945,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/19/519,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
520,520,ERR046946,None,SAMEA1018948,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/20/520,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
521,521,ERR046851,None,SAMEA1018949,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/21/521,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
522,522,ERR072029,None,SAMEA1018950,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/22/522,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
524,524,ERR046937,None,SAMEA1018954,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/24/524,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
527,527,ERR046840,None,SAMEA1018957,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/27/527,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
528,528,ERR047002,None,SAMEA1018958,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/28/528,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
529,529,ERR046841,None,SAMEA1018959,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/29/529,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
530,530,ERR046992,None,SAMEA1018960,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/30/530,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
531,531,ERR046947,None,SAMEA1018962,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/31/531,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
532,532,ERR046852,None,SAMEA1018963,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/32/532,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
534,534,ERR046758,None,SAMEA1018967,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/34/534,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
535,535,ERR046939,None,SAMEA1018968,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/35/535,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
536,536,ERR046885,None,SAMEA1018969,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/36/536,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
539,539,ERR072035,None,SAMEA1018972,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/39/539,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
540,540,ERR072038,None,SAMEA1018973,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/40/540,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
542,542,ERR047009,None,SAMEA1018975,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/42/542,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
543,543,ERR046777,None,SAMEA1018976,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/43/543,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
544,544,ERR046938,None,SAMEA1018977,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/44/544,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
547,547,ERR046940,None,SAMEA1018980,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/47/547,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
548,548,ERR047000,None,SAMEA1018981,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/48/548,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
550,550,ERR046778,None,SAMEA1018983,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/50/550,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
552,552,ERR046925,None,SAMEA1018985,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/52/552,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
554,554,ERR047008,None,SAMEA1018987,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/54/554,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
555,555,ERR046999,None,SAMEA1018989,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/55/555,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
556,556,ERR046883,None,SAMEA1018990,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/56/556,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
557,557,ERR046941,None,SAMEA1018991,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/57/557,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
559,559,ERR047012,None,SAMEA1018993,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/59/559,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
560,560,ERR046882,None,SAMEA1018994,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/60/560,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
561,561,ERR046756,None,SAMEA1018995,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/61/561,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
563,563,ERR072044,None,SAMEA1018998,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/63/563,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
564,564,ERR072047,None,SAMEA1018999,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/64/564,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
566,566,ERR046998,None,SAMEA1019001,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/00/05/66/566,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
